REF_DATE,GEO,DGUID,Performing sector,Occupational category,Type of science,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2007-01-01,Canada,2016A000011124,Private non-profit,Total personnel,Social sciences and humanities,Number,223,units,0,v54329662,1.6.1.3,0.0,,,t,0
2007-01-01,Canada,2016A000011124,Private non-profit,Researchers,Total sciences,Number,223,units,0,v54329415,1.6.2.1,520.0,,,,0
2007-01-01,Canada,2016A000011124,Private non-profit,Researchers,Natural sciences and engineering,Number,223,units,0,v54329659,1.6.2.2,520.0,,,t,0
2007-01-01,Canada,2016A000011124,Private non-profit,Researchers,Social sciences and humanities,Number,223,units,0,v54329663,1.6.2.3,0.0,,,t,0
2007-01-01,Canada,2016A000011124,Private non-profit,Technicians,Total sciences,Number,223,units,0,v54329416,1.6.3.1,950.0,,,,0
2007-01-01,Canada,2016A000011124,Private non-profit,Technicians,Natural sciences and engineering,Number,223,units,0,v54329660,1.6.3.2,950.0,,,t,0
2007-01-01,Canada,2016A000011124,Private non-profit,Technicians,Social sciences and humanities,Number,223,units,0,v54329664,1.6.3.3,0.0,,,t,0
2007-01-01,Canada,2016A000011124,Private non-profit,Support staff,Total sciences,Number,223,units,0,v54329417,1.6.4.1,720.0,,,,0
2007-01-01,Canada,2016A000011124,Private non-profit,Support staff,Natural sciences and engineering,Number,223,units,0,v54329661,1.6.4.2,720.0,,,t,0
2007-01-01,Canada,2016A000011124,Private non-profit,Support staff,Social sciences and humanities,Number,223,units,0,v54329665,1.6.4.3,0.0,,,t,0
2008-01-01,Canada,2016A000011124,"Total, performing sectors",Total personnel,Total sciences,Number,223,units,0,v54329358,1.1.1.1,256650.0,,,,0
2008-01-01,Canada,2016A000011124,"Total, performing sectors",Total personnel,Natural sciences and engineering,Number,223,units,0,v54329359,1.1.1.2,227850.0,,,t,0
2008-01-01,Canada,2016A000011124,"Total, performing sectors",Total personnel,Social sciences and humanities,Number,223,units,0,v54329360,1.1.1.3,28790.0,,,t,0
2008-01-01,Canada,2016A000011124,"Total, performing sectors",Researchers,Total sciences,Number,223,units,0,v54329361,1.1.2.1,157200.0,,,,0
2008-01-01,Canada,2016A000011124,"Total, performing sectors",Researchers,Natural sciences and engineering,Number,223,units,0,v54329362,1.1.2.2,133860.0,,,t,0
2008-01-01,Canada,2016A000011124,"Total, performing sectors",Researchers,Social sciences and humanities,Number,223,units,0,v54329363,1.1.2.3,23330.0,,,t,0
2008-01-01,Canada,2016A000011124,"Total, performing sectors",Technicians,Total sciences,Number,223,units,0,v54329364,1.1.3.1,65350.0,,,,0
2008-01-01,Canada,2016A000011124,"Total, performing sectors",Technicians,Natural sciences and engineering,Number,223,units,0,v54329365,1.1.3.2,63160.0,,,t,0
2008-01-01,Canada,2016A000011124,"Total, performing sectors",Technicians,Social sciences and humanities,Number,223,units,0,v54329366,1.1.3.3,2190.0,,,t,0
2008-01-01,Canada,2016A000011124,"Total, performing sectors",Support staff,Total sciences,Number,223,units,0,v54329367,1.1.4.1,34090.0,,,,0
2008-01-01,Canada,2016A000011124,"Total, performing sectors",Support staff,Natural sciences and engineering,Number,223,units,0,v54329368,1.1.4.2,30830.0,,,t,0
2008-01-01,Canada,2016A000011124,"Total, performing sectors",Support staff,Social sciences and humanities,Number,223,units,0,v54329369,1.1.4.3,3270.0,,,t,0
2008-01-01,Canada,2016A000011124,Federal government,Total personnel,Total sciences,Number,223,units,0,v54329370,1.2.1.1,16270.0,,,,0
2008-01-01,Canada,2016A000011124,Federal government,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329371,1.2.1.2,15000.0,,,t,0
2008-01-01,Canada,2016A000011124,Federal government,Total personnel,Social sciences and humanities,Number,223,units,0,v54329372,1.2.1.3,1270.0,,,t,0
2008-01-01,Canada,2016A000011124,Federal government,Researchers,Total sciences,Number,223,units,0,v54329373,1.2.2.1,7320.0,,,,0
2008-01-01,Canada,2016A000011124,Federal government,Researchers,Natural sciences and engineering,Number,223,units,0,v54329374,1.2.2.2,6590.0,,,t,0
2008-01-01,Canada,2016A000011124,Federal government,Researchers,Social sciences and humanities,Number,223,units,0,v54329375,1.2.2.3,730.0,,,t,0
2008-01-01,Canada,2016A000011124,Federal government,Technicians,Total sciences,Number,223,units,0,v54329376,1.2.3.1,4700.0,,,,0
2008-01-01,Canada,2016A000011124,Federal government,Technicians,Natural sciences and engineering,Number,223,units,0,v54329377,1.2.3.2,4610.0,,,t,0
2008-01-01,Canada,2016A000011124,Federal government,Technicians,Social sciences and humanities,Number,223,units,0,v54329378,1.2.3.3,90.0,,,t,0
2008-01-01,Canada,2016A000011124,Federal government,Support staff,Total sciences,Number,223,units,0,v54329379,1.2.4.1,4250.0,,,,0
2008-01-01,Canada,2016A000011124,Federal government,Support staff,Natural sciences and engineering,Number,223,units,0,v54329380,1.2.4.2,3800.0,,,t,0
2008-01-01,Canada,2016A000011124,Federal government,Support staff,Social sciences and humanities,Number,223,units,0,v54329381,1.2.4.3,450.0,,,t,0
2008-01-01,Canada,2016A000011124,Provincial government,Total personnel,Total sciences,Number,223,units,0,v54329382,1.3.1.1,2970.0,,,,0
2008-01-01,Canada,2016A000011124,Provincial government,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329383,1.3.1.2,2510.0,,,t,0
2008-01-01,Canada,2016A000011124,Provincial government,Total personnel,Social sciences and humanities,Number,223,units,0,v54329384,1.3.1.3,450.0,,,t,0
2008-01-01,Canada,2016A000011124,Provincial government,Researchers,Total sciences,Number,223,units,0,v54329385,1.3.2.1,1550.0,,,,0
2008-01-01,Canada,2016A000011124,Provincial government,Researchers,Natural sciences and engineering,Number,223,units,0,v54329386,1.3.2.2,1210.0,,,t,0
2008-01-01,Canada,2016A000011124,Provincial government,Researchers,Social sciences and humanities,Number,223,units,0,v54329387,1.3.2.3,340.0,,,t,0
2008-01-01,Canada,2016A000011124,Provincial government,Technicians,Total sciences,Number,223,units,0,v54329388,1.3.3.1,890.0,,,,0
2008-01-01,Canada,2016A000011124,Provincial government,Technicians,Natural sciences and engineering,Number,223,units,0,v54329389,1.3.3.2,820.0,,,t,0
2008-01-01,Canada,2016A000011124,Provincial government,Technicians,Social sciences and humanities,Number,223,units,0,v54329390,1.3.3.3,60.0,,,t,0
2008-01-01,Canada,2016A000011124,Provincial government,Support staff,Total sciences,Number,223,units,0,v54329391,1.3.4.1,530.0,,,,0
2008-01-01,Canada,2016A000011124,Provincial government,Support staff,Natural sciences and engineering,Number,223,units,0,v54329392,1.3.4.2,480.0,,,t,0
2008-01-01,Canada,2016A000011124,Provincial government,Support staff,Social sciences and humanities,Number,223,units,0,v54329393,1.3.4.3,50.0,,,t,0
2008-01-01,Canada,2016A000011124,Business enterprise,Total personnel,Total sciences,Number,223,units,0,v54329394,1.4.1.1,172740.0,,,,0
2008-01-01,Canada,2016A000011124,Business enterprise,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329395,1.4.1.2,172740.0,,,t,0
2008-01-01,Canada,2016A000011124,Business enterprise,Researchers,Total sciences,Number,223,units,0,v54329396,1.4.2.1,98390.0,,,,0
2008-01-01,Canada,2016A000011124,Business enterprise,Researchers,Natural sciences and engineering,Number,223,units,0,v54329397,1.4.2.2,98390.0,,,t,0
2008-01-01,Canada,2016A000011124,Business enterprise,Technicians,Total sciences,Number,223,units,0,v54329398,1.4.3.1,52080.0,,,,0
2008-01-01,Canada,2016A000011124,Business enterprise,Technicians,Natural sciences and engineering,Number,223,units,0,v54329399,1.4.3.2,52080.0,,,t,0
2008-01-01,Canada,2016A000011124,Business enterprise,Support staff,Total sciences,Number,223,units,0,v54329400,1.4.4.1,22280.0,,,,0
2008-01-01,Canada,2016A000011124,Business enterprise,Support staff,Natural sciences and engineering,Number,223,units,0,v54329401,1.4.4.2,22280.0,,,t,0
2008-01-01,Canada,2016A000011124,Higher education,Total personnel,Total sciences,Number,223,units,0,v54329402,1.5.1.1,62480.0,,,,0
2008-01-01,Canada,2016A000011124,Higher education,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329403,1.5.1.2,35400.0,,,t,0
2008-01-01,Canada,2016A000011124,Higher education,Total personnel,Social sciences and humanities,Number,223,units,0,v54329404,1.5.1.3,27080.0,,,t,0
2008-01-01,Canada,2016A000011124,Higher education,Researchers,Total sciences,Number,223,units,0,v54329405,1.5.2.1,49450.0,,,,0
2008-01-01,Canada,2016A000011124,Higher education,Researchers,Natural sciences and engineering,Number,223,units,0,v54329406,1.5.2.2,27170.0,,,t,0
2008-01-01,Canada,2016A000011124,Higher education,Researchers,Social sciences and humanities,Number,223,units,0,v54329407,1.5.2.3,22270.0,,,t,0
2008-01-01,Canada,2016A000011124,Higher education,Technicians,Total sciences,Number,223,units,0,v54329408,1.5.3.1,6790.0,,,,0
2008-01-01,Canada,2016A000011124,Higher education,Technicians,Natural sciences and engineering,Number,223,units,0,v54329409,1.5.3.2,4750.0,,,t,0
2008-01-01,Canada,2016A000011124,Higher education,Technicians,Social sciences and humanities,Number,223,units,0,v54329410,1.5.3.3,2040.0,,,t,0
2008-01-01,Canada,2016A000011124,Higher education,Support staff,Total sciences,Number,223,units,0,v54329411,1.5.4.1,6240.0,,,,0
2008-01-01,Canada,2016A000011124,Higher education,Support staff,Natural sciences and engineering,Number,223,units,0,v54329412,1.5.4.2,3480.0,,,t,0
2008-01-01,Canada,2016A000011124,Higher education,Support staff,Social sciences and humanities,Number,223,units,0,v54329413,1.5.4.3,2770.0,,,t,0
2008-01-01,Canada,2016A000011124,Private non-profit,Total personnel,Total sciences,Number,223,units,0,v54329414,1.6.1.1,2190.0,,,,0
2008-01-01,Canada,2016A000011124,Private non-profit,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329658,1.6.1.2,2190.0,,,t,0
2008-01-01,Canada,2016A000011124,Private non-profit,Total personnel,Social sciences and humanities,Number,223,units,0,v54329662,1.6.1.3,0.0,,,t,0
2008-01-01,Canada,2016A000011124,Private non-profit,Researchers,Total sciences,Number,223,units,0,v54329415,1.6.2.1,500.0,,,,0
2008-01-01,Canada,2016A000011124,Private non-profit,Researchers,Natural sciences and engineering,Number,223,units,0,v54329659,1.6.2.2,500.0,,,t,0
2008-01-01,Canada,2016A000011124,Private non-profit,Researchers,Social sciences and humanities,Number,223,units,0,v54329663,1.6.2.3,0.0,,,t,0
2008-01-01,Canada,2016A000011124,Private non-profit,Technicians,Total sciences,Number,223,units,0,v54329416,1.6.3.1,900.0,,,,0
2008-01-01,Canada,2016A000011124,Private non-profit,Technicians,Natural sciences and engineering,Number,223,units,0,v54329660,1.6.3.2,900.0,,,t,0
2008-01-01,Canada,2016A000011124,Private non-profit,Technicians,Social sciences and humanities,Number,223,units,0,v54329664,1.6.3.3,0.0,,,t,0
2008-01-01,Canada,2016A000011124,Private non-profit,Support staff,Total sciences,Number,223,units,0,v54329417,1.6.4.1,790.0,,,,0
2008-01-01,Canada,2016A000011124,Private non-profit,Support staff,Natural sciences and engineering,Number,223,units,0,v54329661,1.6.4.2,790.0,,,t,0
2008-01-01,Canada,2016A000011124,Private non-profit,Support staff,Social sciences and humanities,Number,223,units,0,v54329665,1.6.4.3,0.0,,,t,0
2009-01-01,Canada,2016A000011124,"Total, performing sectors",Total personnel,Total sciences,Number,223,units,0,v54329358,1.1.1.1,236760.0,,,,0
2009-01-01,Canada,2016A000011124,"Total, performing sectors",Total personnel,Natural sciences and engineering,Number,223,units,0,v54329359,1.1.1.2,206100.0,,,t,0
2009-01-01,Canada,2016A000011124,"Total, performing sectors",Total personnel,Social sciences and humanities,Number,223,units,0,v54329360,1.1.1.3,30660.0,,,t,0
2009-01-01,Canada,2016A000011124,"Total, performing sectors",Researchers,Total sciences,Number,223,units,0,v54329361,1.1.2.1,150220.0,,,,0
2009-01-01,Canada,2016A000011124,"Total, performing sectors",Researchers,Natural sciences and engineering,Number,223,units,0,v54329362,1.1.2.2,125140.0,,,t,0
2009-01-01,Canada,2016A000011124,"Total, performing sectors",Researchers,Social sciences and humanities,Number,223,units,0,v54329363,1.1.2.3,25080.0,,,t,0
2009-01-01,Canada,2016A000011124,"Total, performing sectors",Technicians,Total sciences,Number,223,units,0,v54329364,1.1.3.1,60380.0,,,,0
2009-01-01,Canada,2016A000011124,"Total, performing sectors",Technicians,Natural sciences and engineering,Number,223,units,0,v54329365,1.1.3.2,58140.0,,,t,0
2009-01-01,Canada,2016A000011124,"Total, performing sectors",Technicians,Social sciences and humanities,Number,223,units,0,v54329366,1.1.3.3,2250.0,,,t,0
2009-01-01,Canada,2016A000011124,"Total, performing sectors",Support staff,Total sciences,Number,223,units,0,v54329367,1.1.4.1,26150.0,,,,0
2009-01-01,Canada,2016A000011124,"Total, performing sectors",Support staff,Natural sciences and engineering,Number,223,units,0,v54329368,1.1.4.2,22810.0,,,t,0
2009-01-01,Canada,2016A000011124,"Total, performing sectors",Support staff,Social sciences and humanities,Number,223,units,0,v54329369,1.1.4.3,3340.0,,,t,0
2009-01-01,Canada,2016A000011124,Federal government,Total personnel,Total sciences,Number,223,units,0,v54329370,1.2.1.1,17280.0,,,,0
2009-01-01,Canada,2016A000011124,Federal government,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329371,1.2.1.2,15730.0,,,t,0
2009-01-01,Canada,2016A000011124,Federal government,Total personnel,Social sciences and humanities,Number,223,units,0,v54329372,1.2.1.3,1550.0,,,t,0
2009-01-01,Canada,2016A000011124,Federal government,Researchers,Total sciences,Number,223,units,0,v54329373,1.2.2.1,7670.0,,,,0
2009-01-01,Canada,2016A000011124,Federal government,Researchers,Natural sciences and engineering,Number,223,units,0,v54329374,1.2.2.2,6850.0,,,t,0
2009-01-01,Canada,2016A000011124,Federal government,Researchers,Social sciences and humanities,Number,223,units,0,v54329375,1.2.2.3,810.0,,,t,0
2009-01-01,Canada,2016A000011124,Federal government,Technicians,Total sciences,Number,223,units,0,v54329376,1.2.3.1,5170.0,,,,0
2009-01-01,Canada,2016A000011124,Federal government,Technicians,Natural sciences and engineering,Number,223,units,0,v54329377,1.2.3.2,5010.0,,,t,0
2009-01-01,Canada,2016A000011124,Federal government,Technicians,Social sciences and humanities,Number,223,units,0,v54329378,1.2.3.3,150.0,,,t,0
2009-01-01,Canada,2016A000011124,Federal government,Support staff,Total sciences,Number,223,units,0,v54329379,1.2.4.1,4440.0,,,,0
2009-01-01,Canada,2016A000011124,Federal government,Support staff,Natural sciences and engineering,Number,223,units,0,v54329380,1.2.4.2,3860.0,,,t,0
2009-01-01,Canada,2016A000011124,Federal government,Support staff,Social sciences and humanities,Number,223,units,0,v54329381,1.2.4.3,580.0,,,t,0
2009-01-01,Canada,2016A000011124,Provincial government,Total personnel,Total sciences,Number,223,units,0,v54329382,1.3.1.1,2880.0,,,,0
2009-01-01,Canada,2016A000011124,Provincial government,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329383,1.3.1.2,2440.0,,,t,0
2009-01-01,Canada,2016A000011124,Provincial government,Total personnel,Social sciences and humanities,Number,223,units,0,v54329384,1.3.1.3,450.0,,,t,0
2009-01-01,Canada,2016A000011124,Provincial government,Researchers,Total sciences,Number,223,units,0,v54329385,1.3.2.1,1500.0,,,,0
2009-01-01,Canada,2016A000011124,Provincial government,Researchers,Natural sciences and engineering,Number,223,units,0,v54329386,1.3.2.2,1160.0,,,t,0
2009-01-01,Canada,2016A000011124,Provincial government,Researchers,Social sciences and humanities,Number,223,units,0,v54329387,1.3.2.3,350.0,,,t,0
2009-01-01,Canada,2016A000011124,Provincial government,Technicians,Total sciences,Number,223,units,0,v54329388,1.3.3.1,880.0,,,,0
2009-01-01,Canada,2016A000011124,Provincial government,Technicians,Natural sciences and engineering,Number,223,units,0,v54329389,1.3.3.2,800.0,,,t,0
2009-01-01,Canada,2016A000011124,Provincial government,Technicians,Social sciences and humanities,Number,223,units,0,v54329390,1.3.3.3,80.0,,,t,0
2009-01-01,Canada,2016A000011124,Provincial government,Support staff,Total sciences,Number,223,units,0,v54329391,1.3.4.1,500.0,,,,0
2009-01-01,Canada,2016A000011124,Provincial government,Support staff,Natural sciences and engineering,Number,223,units,0,v54329392,1.3.4.2,470.0,,,t,0
2009-01-01,Canada,2016A000011124,Provincial government,Support staff,Social sciences and humanities,Number,223,units,0,v54329393,1.3.4.3,30.0,,,t,0
2009-01-01,Canada,2016A000011124,Business enterprise,Total personnel,Total sciences,Number,223,units,0,v54329394,1.4.1.1,155180.0,,,,0
2009-01-01,Canada,2016A000011124,Business enterprise,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329395,1.4.1.2,155180.0,,,t,0
2009-01-01,Canada,2016A000011124,Business enterprise,Researchers,Total sciences,Number,223,units,0,v54329396,1.4.2.1,93360.0,,,,0
2009-01-01,Canada,2016A000011124,Business enterprise,Researchers,Natural sciences and engineering,Number,223,units,0,v54329397,1.4.2.2,93360.0,,,t,0
2009-01-01,Canada,2016A000011124,Business enterprise,Technicians,Total sciences,Number,223,units,0,v54329398,1.4.3.1,47190.0,,,,0
